phase,freq,low_limit,high_limit
hac-1_fr,1180.0,-39.5 , -27.5
hac-1_fr,1250.0,-39.2 , -27.2
hac-1_fr,1320.0,-38.9 , -26.9
hac-1_fr,1400.0,-38.6 , -26.6
hac-1_fr,1500.0,-38.3 , -26.3
hac-1_fr,1600.0,-38.0 , -26.0
hac-1_fr,1700.0,-37.7 , -25.7
hac-1_fr,1800.0,-37.4 , -25.4
hac-1_fr,1900.0,-37.2 , -25.2
hac-1_fr,2000.0,-37.0 , -25.0
hac-1_fr,2120.0,-36.8 , -24.8
hac-1_fr,2240.0,-36.6 , -24.6
hac-1_fr,2360.0,-36.4 , -24.4
hac-1_fr,2500.0,-36.3 , -24.3
hac-1_fr,2650.0,-36.1 , -24.1
hac-1_fr,2800.0,-36.0 , -24.0
hac-1_fr,3000.0,-35.9 , -23.9
hac-1_fr,3150.0,-35.9 , -23.9
hac-1_fr,3350.0,-35.9 , -23.9
hac-1_fr,3550.0,-36.0 , -24.0
hac-1_fr,3750.0,-36.2 , -24.2
hac-1_fr,4000.0,-36.5 , -24.5
hac-1_thdn,300.0,-inf , 100.0
hac-1_thdn,315.0,-inf , 97.7
hac-1_thdn,335.0,-inf , 94.9
hac-1_thdn,355.0,-inf , 92.2
hac-1_thdn,375.0,-inf , 89.6
hac-1_thdn,400.0,-inf , 86.6
hac-1_thdn,425.0,-inf , 83.8
hac-1_thdn,450.0,-inf , 81.2
hac-1_thdn,475.0,-inf , 78.7
hac-1_thdn,500.0,-inf , 76.3
hac-1_thdn,530.0,-inf , 73.6
hac-1_thdn,560.0,-inf , 71.0
hac-1_thdn,600.0,-inf , 67.8
hac-1_thdn,630.0,-inf , 65.6
hac-1_thdn,670.0,-inf , 62.7
hac-1_thdn,710.0,-inf , 60.0
hac-1_thdn,750.0,-inf , 56.0
hac-1_thdn,800.0,-inf , 51.3
hac-1_thdn,850.0,-inf , 46.9
hac-1_thdn,900.0,-inf , 42.7
hac-1_thdn,950.0,-inf , 38.7
hac-1_thdn,1000.0,-inf , 35.0
hac-1_thdn,1060.0,-inf , 34.2
hac-1_thdn,1120.0,-inf , 33.4
hac-1_thdn,1180.0,-inf , 32.6
hac-1_thdn,1250.0,-inf , 31.8
hac-1_thdn,1320.0,-inf , 31.0
hac-1_thdn,1400.0,-inf , 30.1
hac-1_thdn,1500.0,-inf , 29.2
hac-1_thdn,1600.0,-inf , 28.2
hac-1_thdn,1700.0,-inf , 27.3
hac-1_thdn,1800.0,-inf , 26.5
hac-1_thdn,1900.0,-inf , 25.7
hac-1_thdn,2000.0,-inf , 25.0
hac-1_thdn,2120.0,-inf , 24.2
hac-1_thdn,2240.0,-inf , 23.4
hac-1_thdn,2360.0,-inf , 22.6
hac-1_thdn,2500.0,-inf , 21.8
hac-1_thdn,2650.0,-inf , 20.9
hac-1_thdn,2800.0,-inf , 20.1
hac-1_thdn,3000.0,-inf , 19.2
hac-1_thdn,3150.0,-inf , 18.4
hac-1_thdn,3350.0,-inf , 17.6
hac-1_thdn,3550.0,-inf , 16.7
hac-1_thdn,3750.0,-inf , 15.9
hac-1_thdn,4000.0,-inf , 15.0
