,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134
642,35.444,36.478,36.975,38.733000000000004,37.33100000000001,36.566,36.929,37.871,38.639,39.018000000000015,35.71100000000001,38.09700000000001,39.005,37.74000000000001,37.499,34.83200000000001,37.00300000000001,36.421000000000014,37.31300000000001,38.406000000000006,38.504000000000005,36.40100000000001,37.068000000000005,37.11100000000001,37.198000000000015,37.45500000000001,36.373000000000005,38.454000000000015,36.514,37.14300000000001,37.249,39.574,39.192,38.095,39.90700000000001,37.93500000000002,37.97200000000001,36.282000000000004,39.28,38.951,40.946000000000005,39.341000000000015,39.550000000000004,39.545000000000016,36.795,41.163999999999994,38.823,39.904999999999994,40.113,39.01899999999999,42.284000000000006,42.062999999999995,42.422999999999995,40.328,39.782000000000004,38.800999999999995,38.580999999999996,40.32300000000001,41.211000000000006,39.06499999999999,39.77100000000001,39.647999999999996,38.51599999999999,40.589999999999996,44.943000000000005,36.88400000000001,40.63700000000001,43.324000000000005,45.51200000000001,42.85099999999999,42.62299999999999,41.493,46.15,42.581999999999994,41.025999999999996,47.236,43.01499999999999,43.04299999999999,41.726000000000006,40.234,40.891000000000005,46.032000000000004,40.212,39.774,40.99399999999999,42.769,41.54600000000001,41.18600000000001,37.90500000000001,38.702999999999996,39.431999999999995,37.559,40.286,35.96399999999999,40.67100000000001,37.104,36.96699999999999,38.411,39.61500000000001,36.973,37.376000000000005,38.218999999999994,37.29899999999999,39.293,41.669999999999995,44.385999999999996,38.124,37.153999999999996,38.995000000000005,37.43899999999999,40.266999999999996,38.805,39.157,38.601,40.486,40.86,40.339,36.24600000000001,40.58800000000001,39.02199999999999,39.178,40.76500000000001,38.48400000000001,39.79600000000001,42.586999999999996,41.467999999999996,41.64,37.943999999999996,39.82299999999999,38.285000000000004,42.07299999999999,39.712,39.94500000000001,39.753,38.42699999999999
643,35.611000000000004,37.423,37.566,38.937000000000005,37.967,36.651,37.823,38.023999999999994,38.393,37.742,35.940999999999995,37.770999999999994,38.309000000000005,37.46000000000001,37.845,35.391000000000005,37.227,36.81400000000001,38.309999999999995,38.571999999999996,39.166000000000004,37.114000000000004,37.849,38.04600000000001,37.472,38.746,36.783,39.223,37.513999999999996,38.175,38.30499999999999,39.522999999999996,39.413000000000004,38.096999999999994,41.159,39.184,37.662000000000006,37.343,40.40299999999999,39.973,39.607,38.883,39.551,40.08899999999999,38.507999999999996,41.136,38.444,39.333,40.038,39.18800000000001,41.818000000000005,41.97500000000001,41.103,40.487,39.093,38.64699999999999,38.408,40.27199999999999,40.083,40.37,39.76,38.218,39.25,42.561,46.30799999999999,38.754999999999995,42.047,43.35399999999999,44.932,43.757999999999996,43.208999999999996,42.603,45.293,43.230000000000004,40.521,45.754,43.064,42.55800000000001,41.612,40.628,41.745,45.46999999999999,40.991,40.705000000000005,40.935,42.185,42.321,40.458999999999996,38.276999999999994,39.555,40.431999999999995,37.543000000000006,41.245000000000005,37.641999999999996,40.384,37.176,37.459999999999994,39.135000000000005,39.672,37.83200000000001,38.38400000000001,39.077999999999996,39.400000000000006,39.87800000000001,41.19800000000001,42.392,38.760999999999996,37.384,39.480000000000004,38.076,41.096,40.455999999999996,40.347,39.18899999999999,42.327,41.687000000000005,40.927,36.94499999999999,41.127,39.723000000000006,39.92,42.230000000000004,39.434999999999995,39.986999999999995,42.242999999999995,42.153999999999996,42.11,38.632999999999996,39.550999999999995,38.519,41.842,40.193,40.50599999999999,40.69899999999999,37.934999999999995
644,35.611000000000004,37.423,37.566,38.937000000000005,37.967,36.651,37.823,38.023999999999994,38.393,37.742,35.940999999999995,37.770999999999994,38.309000000000005,37.46000000000001,37.845,35.391000000000005,37.227,36.81400000000001,38.309999999999995,38.571999999999996,39.166000000000004,37.114000000000004,37.849,38.04600000000001,37.472,38.746,36.783,39.223,37.513999999999996,38.175,38.30499999999999,39.522999999999996,39.413000000000004,38.096999999999994,41.159,39.184,37.662000000000006,37.343,40.40299999999999,39.973,39.607,38.883,39.551,40.08899999999999,38.507999999999996,41.136,38.444,39.333,40.038,39.18800000000001,41.818000000000005,41.97500000000001,41.103,40.487,39.093,38.64699999999999,38.408,40.27199999999999,40.083,40.37,39.76,38.218,39.25,42.561,46.30799999999999,38.754999999999995,42.047,43.35399999999999,44.932,43.757999999999996,43.208999999999996,42.603,45.293,43.230000000000004,40.521,45.754,43.064,42.55800000000001,41.612,40.628,41.745,45.46999999999999,40.991,40.705000000000005,40.935,42.185,42.321,40.458999999999996,38.276999999999994,39.555,40.431999999999995,37.543000000000006,41.245000000000005,37.641999999999996,40.384,37.176,37.459999999999994,39.135000000000005,39.672,37.83200000000001,38.38400000000001,39.077999999999996,39.400000000000006,39.87800000000001,41.19800000000001,42.392,38.760999999999996,37.384,39.480000000000004,38.076,41.096,40.455999999999996,40.347,39.18899999999999,42.327,41.687000000000005,40.927,36.94499999999999,41.127,39.723000000000006,39.92,42.230000000000004,39.434999999999995,39.986999999999995,42.242999999999995,42.153999999999996,42.11,38.632999999999996,39.550999999999995,38.519,41.842,40.193,40.50599999999999,40.69899999999999,37.934999999999995
645,36.028999999999996,37.76,37.40899999999999,38.690999999999995,38.02999999999999,36.56799999999999,38.00399999999999,37.83999999999999,38.272999999999996,37.11899999999999,36.76799999999999,37.20499999999999,37.785,37.25099999999999,38.66299999999999,35.71599999999999,37.437999999999995,36.77899999999999,39.18799999999999,39.05999999999999,39.297,37.97899999999999,38.440999999999995,39.041999999999994,38.046,39.90999999999999,38.16,39.775999999999996,38.63899999999999,39.248,39.160999999999994,40.30299999999999,39.675,38.721,41.518,38.76099999999999,37.85699999999999,38.23799999999999,39.58299999999999,40.086999999999996,40.147999999999996,39.221,39.157999999999994,39.36699999999999,39.192,40.553000000000004,38.461000000000006,39.591,39.475,39.226,41.721,39.864999999999995,40.836999999999996,38.832,38.406000000000006,38.558,38.244,39.581,39.433,39.377,38.179,37.325,38.411,42.816,46.235,39.577,42.206999999999994,44.104,44.309000000000005,42.731,43.461999999999996,42.991,44.993,42.159000000000006,40.971999999999994,44.794,43.523,41.50000000000001,40.821000000000005,41.062,42.614,46.37800000000001,40.867999999999995,40.736999999999995,41.506,41.438,41.149,40.480000000000004,38.89,40.909000000000006,39.86800000000001,38.647,41.439,38.235,40.785000000000004,37.50800000000001,37.282,39.073,39.254000000000005,38.232000000000006,37.832,38.848,39.543000000000006,39.879,41.159000000000006,41.53999999999999,38.663999999999994,37.399,41.717,39.696999999999996,42.75900000000001,41.555,42.156,41.877,42.794,42.294000000000004,42.654999999999994,38.163999999999994,42.224000000000004,41.064,40.675,43.364,41.498,41.762,42.31999999999999,41.995,42.626,39.934999999999995,40.077999999999996,39.413,42.74699999999999,40.861,41.71699999999999,42.07399999999999,40.036
646,36.029,37.760000000000005,37.409,38.691,38.029999999999994,36.568,38.004,37.839999999999996,38.273,35.099000000000004,36.767999999999994,37.205,37.785000000000004,37.251,38.663,33.74799999999999,37.438,36.778999999999996,39.187999999999995,39.059999999999995,39.297000000000004,37.979,38.441,39.042,38.04600000000001,39.91,38.160000000000004,39.776,38.638999999999996,39.248000000000005,39.161,40.303,39.675000000000004,38.721000000000004,41.51800000000001,38.760999999999996,37.857,38.238,39.583,40.087,40.148,39.221000000000004,39.158,39.367,39.19200000000001,40.553000000000004,38.461000000000006,39.591,39.475,39.226,41.721,39.864999999999995,40.836999999999996,38.832,37.643,37.221,38.381,37.86,39.433,39.407000000000004,38.75399999999999,36.757999999999996,37.288,42.816,46.235,39.577,42.206999999999994,44.104,44.309000000000005,42.731,43.461999999999996,42.991,44.993,42.159000000000006,40.971999999999994,44.794,43.523,41.50000000000001,40.821000000000005,41.062,42.614,46.37800000000001,40.867999999999995,40.736999999999995,41.506,41.438,41.149,40.480000000000004,38.89,40.909000000000006,39.86800000000001,38.647,41.439,38.235,40.785000000000004,37.50800000000001,37.282,39.073,39.254000000000005,39.708999999999996,39.076,40.05199999999999,41.132000000000005,40.236,41.611999999999995,40.366,38.787,38.83,41.5,42.873,43.324000000000005,43.192,44.47599999999999,43.952000000000005,43.138999999999996,43.605,42.684999999999995,40.109,41.718,41.427,41.94,42.162,41.433,42.620000000000005,43.19499999999999,42.635,42.626,39.934999999999995,40.077999999999996,39.413,42.74699999999999,40.861,41.71699999999999,42.07399999999999,40.036
647,36.124,37.24700000000001,37.708000000000006,38.142,38.245,36.85,37.675,37.911,38.090999999999994,37.096000000000004,37.162,36.953,38.00599999999999,37.569,38.522000000000006,35.72599999999999,36.888999999999996,36.888000000000005,38.795,39.028000000000006,38.583000000000006,38.443,38.514,38.926,37.8,39.32,38.300999999999995,39.85,38.457,39.07599999999999,38.598,39.43300000000001,38.86900000000001,38.551,40.574999999999996,38.818,37.75,39.015,38.959,40.553,39.805,39.709999999999994,39.07600000000001,39.43500000000001,39.129000000000005,42.592999999999996,40.63700000000001,40.941,40.925999999999995,41.022000000000006,41.219,41.364999999999995,41.404999999999994,40.775000000000006,39.184,38.80599999999999,39.962,39.37,41.424,40.952,40.303999999999995,38.32599999999999,38.882,45.70100000000001,47.38399999999999,43.534,46.054,45.007000000000005,43.910000000000004,43.358000000000004,43.976,44.007999999999996,44.99099999999999,42.917,45.42400000000001,44.55,45.566,42.261,43.164,42.056000000000004,44.526999999999994,45.469,42.313,41.756,43.361000000000004,43.557,44.368,42.64,41.92100000000001,45.254,41.054,41.344,42.342000000000006,39.758,41.724,39.56399999999999,39.18300000000001,41.92999999999999,40.99900000000001,41.14699999999999,40.519,41.507999999999996,42.593,41.674,43.044999999999995,41.805,40.217999999999996,40.238,42.967999999999996,44.337999999999994,44.772000000000006,44.647999999999996,45.91799999999999,45.449000000000005,44.617,45.056999999999995,44.116,41.559000000000005,43.143,42.881,43.364,43.599,42.896,44.076,44.626,44.091,43.343,43.601,40.751000000000005,42.46000000000001,45.657999999999994,43.073,43.446999999999996,43.660999999999994,42.437
648,37.151999999999994,37.821,38.157999999999994,38.081,38.347,37.708999999999996,37.979,38.14099999999999,38.125,37.325,37.486,37.403000000000006,37.992,37.547,38.41499999999999,36.675,36.67,36.632,39.376000000000005,39.41499999999999,39.58200000000001,39.093,39.249,39.467999999999996,38.62500000000001,39.846,38.95499999999999,39.992,39.05,39.583000000000006,39.24700000000001,38.903000000000006,39.151,38.563,40.748000000000005,39.379,38.001999999999995,39.169,39.272999999999996,40.525999999999996,39.364,39.378,38.675999999999995,39.24199999999999,39.505,43.382,41.733,41.786,41.41499999999999,42.803000000000004,42.642,41.769000000000005,42.094,40.992999999999995,39.873000000000005,40.272999999999996,40.107,39.925000000000004,41.471,41.084999999999994,40.372,39.077,39.882999999999996,46.63,47.365,46.486000000000004,45.888,46.202999999999996,46.153999999999996,44.63400000000001,45.435,45.56999999999999,44.93699999999999,43.568,45.513999999999996,44.006,45.099,42.568999999999996,43.216,43.888,45.178,46.211999999999996,42.677,42.836999999999996,43.995999999999995,43.249,43.858000000000004,43.87199999999999,42.92,45.281,40.797999999999995,40.79,42.072,37.586999999999996,41.236,39.035999999999994,38.647000000000006,41.25,39.13699999999999,40.875,39.833,40.67,40.620000000000005,40.50000000000001,41.214,40.311,39.746,38.356,43.92099999999999,44.83,44.891999999999996,45.414,46.568999999999996,44.693,44.687,43.94,43.514,41.017,41.731,41.257,41.611,40.745999999999995,41.818,43.357000000000006,42.493,43.287,40.82900000000001,42.543,40.452000000000005,41.282,44.101,42.923,43.24700000000001,42.309000000000005,42.185
649,37.727999999999994,37.625,37.879999999999995,38.218,38.137,38.128,37.744,38.10199999999999,37.692999999999984,37.489999999999995,38.039,38.123999999999995,37.82299999999999,38.066,38.196,37.608999999999995,36.633999999999986,36.85799999999999,39.453,39.69999999999999,39.39399999999999,39.331999999999994,39.185,39.348,39.12599999999999,39.97800000000001,39.43900000000001,40.56699999999999,39.783,40.203,39.706999999999994,39.260999999999996,39.188,38.89099999999999,39.871999999999986,39.75099999999999,39.084,39.756,39.007999999999996,40.50800000000001,39.49799999999999,39.105999999999995,38.511999999999986,39.43599999999999,39.614999999999995,43.330999999999996,41.886999999999986,41.979,41.29299999999999,42.02099999999999,42.346999999999994,41.632999999999996,41.73299999999999,41.090999999999994,40.47299999999999,40.736999999999995,40.48,41.474999999999994,41.07799999999999,41.174,39.77199999999999,39.403999999999996,39.992999999999995,46.946999999999996,46.836999999999996,45.925999999999995,46.486,45.56799999999999,45.78699999999999,44.42099999999999,45.871999999999986,45.416999999999994,44.79099999999999,43.74099999999999,44.023999999999994,44.276999999999994,44.50399999999999,43.17399999999999,43.795999999999985,44.257,45.088999999999984,45.56499999999998,43.74499999999999,43.551999999999985,43.489,43.21399999999999,43.57399999999999,43.36399999999999,43.069999999999986,44.42899999999999,40.164,40.091,42.01500000000001,36.687,40.882999999999996,38.15299999999999,38.997,40.845,37.31099999999999,41.00299999999999,39.827,40.529,40.09,39.876000000000005,39.81,39.734,39.42700000000001,38.109,43.467000000000006,45.324000000000005,45.095000000000006,44.92700000000001,45.663000000000004,44.626,44.182,42.75899999999999,42.407,40.741,40.751000000000005,40.48499999999999,39.628,38.797000000000004,40.096000000000004,42.699,41.129999999999995,43.982000000000006,37.49699999999999,42.035999999999994,40.617999999999995,41.077,42.037,42.864,42.818,42.595000000000006,42.081999999999994
650,38.039,38.30300000000001,38.036,38.524,38.349000000000004,38.611000000000004,38.028000000000006,38.343,37.83500000000001,38.29600000000001,38.45399999999999,38.543000000000006,38.30500000000001,38.26400000000001,38.637,38.321,37.004000000000005,37.254999999999995,39.866000000000014,40.34,39.971999999999994,39.93000000000001,39.537000000000006,39.846999999999994,39.766999999999996,40.013000000000005,39.763000000000005,40.394000000000005,40.221999999999994,40.69900000000001,40.251000000000005,39.849999999999994,39.791,39.504000000000005,40.44500000000001,39.953,39.60100000000001,40.102000000000004,39.28800000000001,40.38900000000001,39.839,39.551,39.58200000000001,39.58800000000001,39.68300000000001,43.24700000000001,41.840999999999994,42.596000000000004,41.804,41.936,42.32599999999999,41.547,41.870000000000005,41.00999999999999,40.603,41.520999999999994,40.99100000000001,41.466,41.309,40.601,39.917,40.17700000000001,39.928000000000004,45.642999999999994,46.007999999999996,45.66599999999999,45.998999999999995,45.853,45.702999999999996,44.467999999999996,45.846,45.690000000000005,44.79600000000001,44.142999999999994,44.260999999999996,43.81099999999999,44.048,43.428,44.562000000000005,44.15500000000001,44.94200000000001,45.588,43.971000000000004,43.179,43.800000000000004,43.397999999999996,43.489999999999995,43.721000000000004,42.995000000000005,44.0,40.446,40.063,42.163999999999994,36.745,41.484,37.571000000000005,39.193,41.49100000000001,36.815,40.957,40.256,40.975,39.791999999999994,39.964,39.736000000000004,40.028999999999996,39.007,37.428,43.282000000000004,45.193,45.266,44.144000000000005,44.99,43.697,42.856,41.166000000000004,40.606,40.235,39.800000000000004,39.34,38.464,37.778,39.401999999999994,42.422000000000004,39.98,44.148999999999994,36.489000000000004,41.675000000000004,40.89699999999999,40.440000000000005,41.648999999999994,42.922000000000004,42.955000000000005,42.746,42.196999999999996
651,38.531,38.743,38.497,39.05500000000001,38.80100000000001,38.852,38.391999999999996,38.706999999999994,38.30400000000001,38.934000000000005,38.510999999999996,39.230000000000004,39.118,39.00600000000001,38.794999999999995,38.716,37.684,38.102000000000004,40.48899999999999,40.919,40.144999999999996,40.444,39.964000000000006,39.769,39.89699999999999,40.172999999999995,39.596000000000004,40.862,40.626999999999995,40.93599999999999,40.641999999999996,40.371,40.32600000000001,40.099999999999994,41.001999999999995,41.12799999999999,40.195,40.424,39.84199999999999,40.679,39.922999999999995,39.644999999999996,40.492,40.15200000000001,39.908,43.519000000000005,41.86200000000001,42.897000000000006,42.351,41.691,42.54400000000001,42.042,42.194,41.785,40.864000000000004,42.00800000000001,40.849000000000004,41.858999999999995,41.224000000000004,41.084999999999994,40.483000000000004,40.881,40.748999999999995,45.778000000000006,46.33200000000001,45.51100000000001,46.209,45.760000000000005,45.91900000000001,44.492999999999995,45.33,46.03500000000001,44.709,44.382999999999996,44.30000000000001,43.486000000000004,44.376999999999995,44.197,44.532,44.07100000000001,44.60900000000001,44.980999999999995,44.402000000000015,43.593,44.04400000000001,43.953,44.260000000000005,43.93000000000001,43.211,44.001000000000005,40.182,39.896,43.55,37.005,42.753,37.832,39.436,42.736999999999995,36.900999999999996,42.278,41.894999999999996,42.718999999999994,40.18899999999999,40.678000000000004,40.171,40.94700000000001,39.70000000000001,37.508,42.82600000000001,44.869,45.635,44.622,45.309,43.304,42.322,41.276,39.967999999999996,40.107,39.83,39.459999999999994,38.522999999999996,38.303999999999995,39.102000000000004,42.06400000000001,39.79299999999999,45.196000000000005,36.471000000000004,40.79899999999999,40.68900000000001,40.242,41.117000000000004,42.877,42.815,42.866,42.053999999999995
