dut_id:56100DLCQ0001G result:PASS time:30.532 device_config: G950-15970-04 station_id: MT5_FVN-E1F3-G01_FATP-AUDIO_BJ25A-02
phase,measurement,value,low_limit,high_limit,low_limit2,high_limit2
init_test_thread,Battery_Capacity,37.0,30.0 , 100.0,30.0 , 100.0
init_test_thread,speaker_cal,true,'x' is True
initial_dut_temperature,battery_temp,26.1,-inf , +inf,-inf , +inf
aow_info,connection_type,"""WIFI""",'x' is not None
aow_info,ssid,"""MT-G02-AUDIO-02""",'x' is not None
aow_info,freq,"""5660""",'x' is not None
aow_info,rssi,"""-24""",'x' is not None
DeviceInit,connection_type,"""WIFI""",'x' is not None
mic_1_sens_functional,mic-1_sens_functional,-37.154,-90.0 , +inf,-90.0 , +inf
mic_1_sens,mic-1_sens,-37.154,-39.5 , -34.5,-39.5 , -34.5
mic_1_fr,mic-1_fr_00100.0,-38.072,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00106.0,-37.873,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00112.0,-37.707,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00118.0,-37.631,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00125.0,-37.543,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00132.0,-37.502,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00140.0,-37.522,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00150.0,-37.541,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00160.0,-37.54,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00170.0,-37.526,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00180.0,-37.492,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00190.0,-37.461,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00200.0,-37.433,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00212.0,-37.397,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00224.0,-37.364,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00236.0,-37.339,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00250.0,-37.32,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00265.0,-37.301,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00280.0,-37.282,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00300.0,-37.262,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00315.0,-37.252,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00335.0,-37.232,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00355.0,-37.203,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00375.0,-37.181,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00400.0,-37.172,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00425.0,-37.167,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00450.0,-37.153,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00475.0,-37.138,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00500.0,-37.128,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00530.0,-37.127,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00560.0,-37.133,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00600.0,-37.125,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00630.0,-37.107,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00670.0,-37.112,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00710.0,-37.104,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00750.0,-37.085,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00800.0,-37.112,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00850.0,-37.148,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00900.0,-37.161,-inf , +inf,-inf , +inf
