dut_id:56100DLCQ0001G result:PASS time:31.162 device_config: G950-15970-04 station_id: MT5_FVN-E1F3-G01_FATP-AUDIO_BJ25A-01
phase,measurement,value,low_limit,high_limit,low_limit2,high_limit2
init_test_thread,Battery_Capacity,39.0,30.0 , 100.0,30.0 , 100.0
init_test_thread,speaker_cal,true,'x' is True
initial_dut_temperature,battery_temp,25.9,-inf , +inf,-inf , +inf
aow_info,connection_type,"""WIFI""",'x' is not None
aow_info,ssid,"""MT-G02-AUDIO-01""",'x' is not None
aow_info,freq,"""5700""",'x' is not None
aow_info,rssi,"""-26""",'x' is not None
DeviceInit,connection_type,"""WIFI""",'x' is not None
mic_1_sens_functional,mic-1_sens_functional,-37.141,-90.0 , +inf,-90.0 , +inf
mic_1_sens,mic-1_sens,-37.141,-39.5 , -34.5,-39.5 , -34.5
mic_1_fr,mic-1_fr_00100.0,-38.002,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00106.0,-37.795,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00112.0,-37.628,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00118.0,-37.568,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00125.0,-37.499,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00132.0,-37.475,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00140.0,-37.515,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00150.0,-37.549,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00160.0,-37.541,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00170.0,-37.517,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00180.0,-37.472,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00190.0,-37.43,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00200.0,-37.391,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00212.0,-37.349,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00224.0,-37.309,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00236.0,-37.277,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00250.0,-37.246,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00265.0,-37.218,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00280.0,-37.199,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00300.0,-37.199,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00315.0,-37.201,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00335.0,-37.169,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00355.0,-37.137,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00375.0,-37.13,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00400.0,-37.128,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00425.0,-37.115,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00450.0,-37.098,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00475.0,-37.083,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00500.0,-37.076,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00530.0,-37.082,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00560.0,-37.08,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00600.0,-37.057,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00630.0,-37.04,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00670.0,-37.018,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00710.0,-37.007,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00750.0,-36.985,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00800.0,-36.997,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00850.0,-37.036,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00900.0,-37.086,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00950.0,-37.086,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01000.0,-37.141,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01060.0,-37.091,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01120.0,-37.02,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01180.0,-36.988,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01250.0,-37.007,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01320.0,-37.114,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01400.0,-37.119,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01500.0,-37.293,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01600.0,-37.068,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01700.0,-37.183,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01800.0,-37.31,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01900.0,-36.819,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_02000.0,-36.732,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_02120.0,-36.957,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_02240.0,-37.047,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_02360.0,-36.903,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_02500.0,-36.911,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_02650.0,-36.966,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_02800.0,-37.013,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_03000.0,-36.966,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_03150.0,-36.619,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_03350.0,-36.891,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_03550.0,-37.853,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_03750.0,-36.717,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_04000.0,-35.743,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_04250.0,-36.199,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_04500.0,-36.804,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_04750.0,-36.675,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_05000.0,-35.991,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_05300.0,-36.241,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_05600.0,-35.759,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_06000.0,-35.43,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_06300.0,-34.649,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_06700.0,-34.802,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_07100.0,-34.632,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_07500.0,-33.91,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_08000.0,-33.238,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_08500.0,-32.841,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_09000.0,-31.033,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_09500.0,-30.079,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_10000.0,-29.56,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_10600.0,-27.474,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_11200.0,-26.016,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_11800.0,-21.765,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_12500.0,-30.898,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_13200.0,-19.898,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_14000.0,-25.193,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_15000.0,-26.493,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_16000.0,-28.147,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_17000.0,-27.794,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_18000.0,-30.968,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_19000.0,-32.052,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_20000.0,-32.356,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_21200.0,-33.813,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_22400.0,-36.228,-inf , +inf,-inf , +inf
mic_1_fr_norm,mic-1_fr_norm_00100.0,-0.8610000000000042,-2.8 , 1.2,-2.8 , 1.2
mic_1_fr_norm,mic-1_fr_norm_00106.0,-0.6540000000000035,-2.7 , 1.3,-2.7 , 1.3
mic_1_fr_norm,mic-1_fr_norm_00112.0,-0.4870000000000019,-2.5 , 1.5,-2.5 , 1.5
mic_1_fr_norm,mic-1_fr_norm_00118.0,-0.4269999999999996,-2.4 , 1.6,-2.4 , 1.6
mic_1_fr_norm,mic-1_fr_norm_00125.0,-0.3580000000000041,-2.3 , 1.7,-2.3 , 1.7
mic_1_fr_norm,mic-1_fr_norm_00132.0,-0.3340000000000032,-2.3 , 1.7,-2.3 , 1.7
mic_1_fr_norm,mic-1_fr_norm_00140.0,-0.37400000000000233,-2.3 , 1.7,-2.3 , 1.7
mic_1_fr_norm,mic-1_fr_norm_00150.0,-0.40800000000000125,-2.3 , 1.7,-2.3 , 1.7
mic_1_fr_norm,mic-1_fr_norm_00160.0,-0.3999999999999986,-2.3 , 1.7,-2.3 , 1.7
