dut_id:56100DLCQ0001X result:PASS time:31.088 device_config: G950-15970-04 station_id: MT5_FVN-E1F3-G01_FATP-AUDIO_BJ25A-02
phase,measurement,value,low_limit,high_limit,low_limit2,high_limit2
init_test_thread,Battery_Capacity,72.0,30.0 , 100.0,30.0 , 100.0
init_test_thread,speaker_cal,true,'x' is True
initial_dut_temperature,battery_temp,26.3,-inf , +inf,-inf , +inf
aow_info,connection_type,"""WIFI""",'x' is not None
aow_info,ssid,"""MT-G02-AUDIO-02""",'x' is not None
aow_info,freq,"""5660""",'x' is not None
aow_info,rssi,"""-24""",'x' is not None
DeviceInit,connection_type,"""WIFI""",'x' is not None
mic_1_sens_functional,mic-1_sens_functional,-37.065,-90.0 , +inf,-90.0 , +inf
mic_1_sens,mic-1_sens,-37.065,-39.5 , -34.5,-39.5 , -34.5
mic_1_fr,mic-1_fr_00100.0,-38.001,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00106.0,-37.808,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00112.0,-37.648,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00118.0,-37.578,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00125.0,-37.498,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00132.0,-37.461,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00140.0,-37.484,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00150.0,-37.505,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00160.0,-37.504,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00170.0,-37.489,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00180.0,-37.455,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00190.0,-37.425,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00200.0,-37.398,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00212.0,-37.362,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00224.0,-37.329,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00236.0,-37.301,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00250.0,-37.279,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00265.0,-37.259,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00280.0,-37.239,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00300.0,-37.22,-inf , +inf,-inf , +inf
