dut_id:56100DLCQ0002T result:PASS time:30.157 device_config: G950-15970-04 station_id: MT5_FVN-E1F3-G01_FATP-AUDIO_BJ25A-02
phase,measurement,value,low_limit,high_limit,low_limit2,high_limit2
init_test_thread,Battery_Capacity,88.0,30.0 , 100.0,30.0 , 100.0
init_test_thread,speaker_cal,true,'x' is True
initial_dut_temperature,battery_temp,26.1,-inf , +inf,-inf , +inf
aow_info,connection_type,"""WIFI""",'x' is not None
aow_info,ssid,"""MT-G02-AUDIO-02""",'x' is not None
aow_info,freq,"""5660""",'x' is not None
aow_info,rssi,"""-23""",'x' is not None
DeviceInit,connection_type,"""WIFI""",'x' is not None
mic_1_sens_functional,mic-1_sens_functional,-37.62,-90.0 , +inf,-90.0 , +inf
mic_1_sens,mic-1_sens,-37.62,-39.5 , -34.5,-39.5 , -34.5
mic_1_fr,mic-1_fr_00100.0,-38.541,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00106.0,-38.345,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00112.0,-38.182,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00118.0,-38.111,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00125.0,-38.027,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00132.0,-37.99,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00140.0,-38.012,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00150.0,-38.032,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00160.0,-38.031,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00170.0,-38.015,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00180.0,-37.981,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00190.0,-37.95,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00200.0,-37.923,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00212.0,-37.889,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00224.0,-37.857,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00236.0,-37.832,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00250.0,-37.811,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00265.0,-37.792,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00280.0,-37.773,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00300.0,-37.755,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00315.0,-37.745,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00335.0,-37.725,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00355.0,-37.695,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00375.0,-37.673,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00400.0,-37.664,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00425.0,-37.657,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00450.0,-37.641,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00475.0,-37.627,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00500.0,-37.618,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00530.0,-37.618,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00560.0,-37.624,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00600.0,-37.613,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00630.0,-37.598,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00670.0,-37.605,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00710.0,-37.594,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00750.0,-37.574,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00800.0,-37.595,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00850.0,-37.624,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00900.0,-37.629,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00950.0,-37.619,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01000.0,-37.62,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01060.0,-37.563,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01120.0,-37.592,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01180.0,-37.691,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01250.0,-37.597,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01320.0,-37.613,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01400.0,-37.548,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01500.0,-37.641,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01600.0,-37.585,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01700.0,-37.481,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01800.0,-37.695,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01900.0,-37.398,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_02000.0,-37.324,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_02120.0,-37.374,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_02240.0,-37.496,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_02360.0,-37.349,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_02500.0,-37.281,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_02650.0,-37.301,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_02800.0,-37.273,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_03000.0,-37.172,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_03150.0,-36.824,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_03350.0,-37.263,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_03550.0,-38.096,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_03750.0,-37.393,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_04000.0,-36.338,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_04250.0,-36.866,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_04500.0,-37.049,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_04750.0,-37.141,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_05000.0,-36.404,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_05300.0,-36.686,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_05600.0,-36.761,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_06000.0,-36.885,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_06300.0,-35.862,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_06700.0,-35.549,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_07100.0,-35.258,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_07500.0,-34.327,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_08000.0,-33.795,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_08500.0,-33.181,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_09000.0,-32.3,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_09500.0,-30.452,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_10000.0,-29.042,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_10600.0,-27.625,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_11200.0,-27.035,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_11800.0,-24.909,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_12500.0,-23.254,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_13200.0,-20.369,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_14000.0,-12.965,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_15000.0,-17.703,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_16000.0,-28.956,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_17000.0,-30.205,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_18000.0,-30.382,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_19000.0,-30.314,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_20000.0,-31.702,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_21200.0,-35.155,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_22400.0,-35.436,-inf , +inf,-inf , +inf
mic_1_fr_norm,mic-1_fr_norm_00100.0,-0.9209999999999994,-2.8 , 1.2,-2.8 , 1.2
mic_1_fr_norm,mic-1_fr_norm_00106.0,-0.7250000000000014,-2.7 , 1.3,-2.7 , 1.3
mic_1_fr_norm,mic-1_fr_norm_00112.0,-0.5620000000000047,-2.5 , 1.5,-2.5 , 1.5
mic_1_fr_norm,mic-1_fr_norm_00118.0,-0.49099999999999966,-2.4 , 1.6,-2.4 , 1.6
mic_1_fr_norm,mic-1_fr_norm_00125.0,-0.4070000000000036,-2.3 , 1.7,-2.3 , 1.7
mic_1_fr_norm,mic-1_fr_norm_00132.0,-0.37000000000000455,-2.3 , 1.7,-2.3 , 1.7
mic_1_fr_norm,mic-1_fr_norm_00140.0,-0.392000000000003,-2.3 , 1.7,-2.3 , 1.7
mic_1_fr_norm,mic-1_fr_norm_00150.0,-0.41199999999999903,-2.3 , 1.7,-2.3 , 1.7
mic_1_fr_norm,mic-1_fr_norm_00160.0,-0.41100000000000136,-2.3 , 1.7,-2.3 , 1.7
mic_1_fr_norm,mic-1_fr_norm_00170.0,-0.3950000000000031,-2.3 , 1.7,-2.3 , 1.7
mic_1_fr_norm,mic-1_fr_norm_00180.0,-0.3610000000000042,-2.3 , 1.7,-2.3 , 1.7
mic_1_fr_norm,mic-1_fr_norm_00190.0,-0.3300000000000054,-2.2 , 1.8,-2.2 , 1.8
mic_1_fr_norm,mic-1_fr_norm_00200.0,-0.3030000000000044,-2.2 , 1.8,-2.2 , 1.8
mic_1_fr_norm,mic-1_fr_norm_00212.0,-0.26900000000000546,-2.2 , 1.8,-2.2 , 1.8
mic_1_fr_norm,mic-1_fr_norm_00224.0,-0.23700000000000188,-2.1 , 1.9,-2.1 , 1.9
mic_1_fr_norm,mic-1_fr_norm_00236.0,-0.2120000000000033,-2.1 , 1.9,-2.1 , 1.9
mic_1_fr_norm,mic-1_fr_norm_00250.0,-0.1910000000000025,-2.1 , 1.9,-2.1 , 1.9
mic_1_fr_norm,mic-1_fr_norm_00265.0,-0.17200000000000415,-2.1 , 1.9,-2.1 , 1.9
mic_1_fr_norm,mic-1_fr_norm_00280.0,-0.1530000000000058,-2.1 , 1.9,-2.1 , 1.9
mic_1_fr_norm,mic-1_fr_norm_00300.0,-0.13500000000000512,-2.1 , 1.9,-2.1 , 1.9
mic_1_fr_norm,mic-1_fr_norm_00315.0,-0.125,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_00335.0,-0.10500000000000398,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_00355.0,-0.07500000000000284,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_00375.0,-0.05300000000000438,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_00400.0,-0.044000000000004036,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_00425.0,-0.036999999999999034,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00450.0,-0.021000000000000796,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00475.0,-0.007000000000005002,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00500.0,0.001999999999995339,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00530.0,0.001999999999995339,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00560.0,-0.0040000000000048885,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00600.0,0.006999999999997897,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00630.0,0.021999999999998465,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00670.0,0.015000000000000568,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00710.0,0.02599999999999625,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00750.0,0.045999999999999375,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00800.0,0.02499999999999858,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00850.0,-0.0040000000000048885,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_00900.0,-0.009000000000000341,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_00950.0,0.0009999999999976694,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01000.0,0.0,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01060.0,0.056999999999995055,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01120.0,0.027999999999998693,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01180.0,-0.07100000000000506,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01250.0,0.022999999999996135,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01320.0,0.006999999999997897,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01400.0,0.07199999999999562,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01500.0,-0.021000000000000796,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01600.0,0.03499999999999659,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01700.0,0.1389999999999958,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01800.0,-0.07500000000000284,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01900.0,0.2219999999999942,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_02000.0,0.2959999999999994,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_02120.0,0.2459999999999951,-2.1 , 2.1,-2.1 , 2.1
mic_1_fr_norm,mic-1_fr_norm_02240.0,0.12399999999999523,-2.1 , 2.1,-2.1 , 2.1
mic_1_fr_norm,mic-1_fr_norm_02360.0,0.2710000000000008,-2.2 , 2.2,-2.2 , 2.2
