dut_id:56100DLCQ0001G result:PASS time:30.247 device_config: G950-15970-04 station_id: MT5_FVN-E1F3-G01_FATP-AUDIO_BJ25A-03
phase,measurement,value,low_limit,high_limit,low_limit2,high_limit2
init_test_thread,Battery_Capacity,40.0,30.0 , 100.0,30.0 , 100.0
init_test_thread,speaker_cal,true,'x' is True
initial_dut_temperature,battery_temp,26.4,-inf , +inf,-inf , +inf
aow_info,connection_type,"""WIFI""",'x' is not None
aow_info,ssid,"""MT-G02-AUDIO-03""",'x' is not None
aow_info,freq,"""5540""",'x' is not None
aow_info,rssi,"""-27""",'x' is not None
DeviceInit,connection_type,"""WIFI""",'x' is not None
mic_1_sens_functional,mic-1_sens_functional,-37.82,-90.0 , +inf,-90.0 , +inf
mic_1_sens,mic-1_sens,-37.82,-39.5 , -34.5,-39.5 , -34.5
mic_1_fr,mic-1_fr_00100.0,-38.42,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00106.0,-38.342,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00112.0,-38.266,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00118.0,-38.194,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00125.0,-38.111,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00132.0,-38.062,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00140.0,-38.057,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00150.0,-38.065,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00160.0,-38.109,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00170.0,-38.129,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00180.0,-38.116,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00190.0,-38.082,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00200.0,-38.035,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00212.0,-37.984,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00224.0,-37.948,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00236.0,-37.951,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00250.0,-37.973,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00265.0,-37.973,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00280.0,-37.932,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00300.0,-37.854,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00315.0,-37.829,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00335.0,-37.842,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00355.0,-37.836,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00375.0,-37.807,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00400.0,-37.799,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00425.0,-37.799,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00450.0,-37.777,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00475.0,-37.776,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00500.0,-37.772,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00530.0,-37.755,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00560.0,-37.758,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00600.0,-37.763,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00630.0,-37.756,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00670.0,-37.752,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00710.0,-37.741,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00750.0,-37.727,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00800.0,-37.724,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00850.0,-37.766,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00900.0,-37.759,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00950.0,-37.783,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01000.0,-37.82,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01060.0,-37.732,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01120.0,-37.708,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01180.0,-37.717,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01250.0,-37.746,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01320.0,-37.593,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01400.0,-37.833,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01500.0,-37.863,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01600.0,-37.719,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01700.0,-37.914,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01800.0,-37.94,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01900.0,-37.684,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_02000.0,-37.626,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_02120.0,-37.673,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_02240.0,-37.652,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_02360.0,-37.542,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_02500.0,-37.428,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_02650.0,-37.55,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_02800.0,-37.571,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_03000.0,-37.568,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_03150.0,-37.224,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_03350.0,-38.505,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_03550.0,-38.222,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_03750.0,-36.968,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_04000.0,-37.093,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_04250.0,-36.969,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_04500.0,-37.363,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_04750.0,-37.432,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_05000.0,-36.692,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_05300.0,-37.043,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_05600.0,-36.731,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_06000.0,-36.428,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_06300.0,-35.98,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_06700.0,-35.88,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_07100.0,-35.269,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_07500.0,-34.978,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_08000.0,-33.644,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_08500.0,-33.185,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_09000.0,-32.67,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_09500.0,-31.935,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_10000.0,-29.337,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_10600.0,-27.928,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_11200.0,-27.44,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_11800.0,-24.038,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_12500.0,-24.902,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_13200.0,-25.208,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_14000.0,-26.032,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_15000.0,-27.617,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_16000.0,-29.394,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_17000.0,-32.177,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_18000.0,-31.297,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_19000.0,-34.249,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_20000.0,-32.649,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_21200.0,-33.706,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_22400.0,-40.895,-inf , +inf,-inf , +inf
mic_1_fr_norm,mic-1_fr_norm_00100.0,-0.6000000000000014,-2.8 , 1.2,-2.8 , 1.2
mic_1_fr_norm,mic-1_fr_norm_00106.0,-0.5219999999999985,-2.7 , 1.3,-2.7 , 1.3
mic_1_fr_norm,mic-1_fr_norm_00112.0,-0.44599999999999795,-2.5 , 1.5,-2.5 , 1.5
mic_1_fr_norm,mic-1_fr_norm_00118.0,-0.37400000000000233,-2.4 , 1.6,-2.4 , 1.6
mic_1_fr_norm,mic-1_fr_norm_00125.0,-0.2909999999999968,-2.3 , 1.7,-2.3 , 1.7
mic_1_fr_norm,mic-1_fr_norm_00132.0,-0.24199999999999733,-2.3 , 1.7,-2.3 , 1.7
mic_1_fr_norm,mic-1_fr_norm_00140.0,-0.23700000000000188,-2.3 , 1.7,-2.3 , 1.7
mic_1_fr_norm,mic-1_fr_norm_00150.0,-0.24499999999999744,-2.3 , 1.7,-2.3 , 1.7
mic_1_fr_norm,mic-1_fr_norm_00160.0,-0.2890000000000015,-2.3 , 1.7,-2.3 , 1.7
mic_1_fr_norm,mic-1_fr_norm_00170.0,-0.3089999999999975,-2.3 , 1.7,-2.3 , 1.7
mic_1_fr_norm,mic-1_fr_norm_00180.0,-0.2959999999999994,-2.3 , 1.7,-2.3 , 1.7
mic_1_fr_norm,mic-1_fr_norm_00190.0,-0.26200000000000045,-2.2 , 1.8,-2.2 , 1.8
mic_1_fr_norm,mic-1_fr_norm_00200.0,-0.2149999999999963,-2.2 , 1.8,-2.2 , 1.8
mic_1_fr_norm,mic-1_fr_norm_00212.0,-0.16400000000000148,-2.2 , 1.8,-2.2 , 1.8
mic_1_fr_norm,mic-1_fr_norm_00224.0,-0.1280000000000001,-2.1 , 1.9,-2.1 , 1.9
mic_1_fr_norm,mic-1_fr_norm_00236.0,-0.13100000000000023,-2.1 , 1.9,-2.1 , 1.9
mic_1_fr_norm,mic-1_fr_norm_00250.0,-0.1529999999999987,-2.1 , 1.9,-2.1 , 1.9
mic_1_fr_norm,mic-1_fr_norm_00265.0,-0.1529999999999987,-2.1 , 1.9,-2.1 , 1.9
mic_1_fr_norm,mic-1_fr_norm_00280.0,-0.11200000000000188,-2.1 , 1.9,-2.1 , 1.9
mic_1_fr_norm,mic-1_fr_norm_00300.0,-0.03399999999999892,-2.1 , 1.9,-2.1 , 1.9
mic_1_fr_norm,mic-1_fr_norm_00315.0,-0.009000000000000341,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_00335.0,-0.021999999999998465,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_00355.0,-0.015999999999998238,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_00375.0,0.012999999999998124,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_00400.0,0.021000000000000796,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_00425.0,0.021000000000000796,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00450.0,0.04299999999999926,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00475.0,0.04399999999999693,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00500.0,0.04800000000000182,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00530.0,0.06499999999999773,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00560.0,0.06199999999999761,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00600.0,0.05700000000000216,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00630.0,0.06400000000000006,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00670.0,0.06799999999999784,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00710.0,0.07900000000000063,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00750.0,0.09300000000000352,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00800.0,0.09600000000000364,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00850.0,0.054000000000002046,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_00900.0,0.06099999999999994,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_00950.0,0.036999999999999034,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01000.0,0.0,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01060.0,0.08800000000000097,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01120.0,0.11200000000000188,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01180.0,0.10300000000000153,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01250.0,0.07399999999999807,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01320.0,0.22699999999999676,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01400.0,-0.012999999999998124,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01500.0,-0.04299999999999926,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01600.0,0.10099999999999909,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01700.0,-0.0940000000000012,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01800.0,-0.11999999999999744,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01900.0,0.13600000000000279,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_02000.0,0.19400000000000261,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_02120.0,0.14699999999999847,-2.1 , 2.1,-2.1 , 2.1
mic_1_fr_norm,mic-1_fr_norm_02240.0,0.16799999999999926,-2.1 , 2.1,-2.1 , 2.1
mic_1_fr_norm,mic-1_fr_norm_02360.0,0.2779999999999987,-2.2 , 2.2,-2.2 , 2.2
mic_1_fr_norm,mic-1_fr_norm_02500.0,0.392000000000003,-2.3 , 2.3,-2.3 , 2.3
mic_1_fr_norm,mic-1_fr_norm_02650.0,0.2700000000000031,-2.4 , 2.4,-2.4 , 2.4
mic_1_fr_norm,mic-1_fr_norm_02800.0,0.24900000000000233,-2.4 , 2.4,-2.4 , 2.4
mic_1_fr_norm,mic-1_fr_norm_03000.0,0.25200000000000244,-2.4 , 2.5,-2.4 , 2.5
mic_1_fr_norm,mic-1_fr_norm_03150.0,0.5960000000000036,-2.5 , 2.6,-2.5 , 2.6
mic_1_fr_norm,mic-1_fr_norm_03350.0,-0.6850000000000023,-2.6 , 2.8,-2.6 , 2.8
mic_1_fr_norm,mic-1_fr_norm_03550.0,-0.402000000000001,-2.7 , 3.0,-2.7 , 3.0
mic_1_fr_norm,mic-1_fr_norm_03750.0,0.8519999999999968,-2.7 , 3.2,-2.7 , 3.2
mic_1_fr_norm,mic-1_fr_norm_04000.0,0.7269999999999968,-2.7 , 3.3,-2.7 , 3.3
mic_1_fr_norm,mic-1_fr_norm_04250.0,0.8509999999999991,-2.6 , 3.6,-2.6 , 3.6
mic_1_fr_norm,mic-1_fr_norm_04500.0,0.45700000000000074,-2.5 , 3.9,-2.5 , 3.9
mic_1_fr_norm,mic-1_fr_norm_04750.0,0.3879999999999981,-2.3 , 4.0,-2.3 , 4.0
mic_1_fr_norm,mic-1_fr_norm_05000.0,1.1280000000000001,-2.2 , 4.3,-2.2 , 4.3
mic_1_fr_norm,mic-1_fr_norm_05300.0,0.777000000000001,-2.1 , 4.5,-2.1 , 4.5
mic_1_fr_norm,mic-1_fr_norm_05600.0,1.0889999999999986,-1.6 , 5.1,-1.6 , 5.1
mic_1_fr_norm,mic-1_fr_norm_06000.0,1.392000000000003,-1.4 , 5.6,-1.4 , 5.6
mic_1_fr_norm,mic-1_fr_norm_06300.0,1.8400000000000034,-1.0 , 6.4,-1.0 , 6.4
mic_1_fr_norm,mic-1_fr_norm_06700.0,1.9399999999999977,-0.5 , 7.3,-0.5 , 7.3
mic_1_fr_norm,mic-1_fr_norm_07100.0,2.551000000000002,-0.2 , 8.2,-0.2 , 8.2
mic_1_fr_norm,mic-1_fr_norm_07500.0,2.8419999999999987,0.3 , 9.1,0.3 , 9.1
mic_1_fr_norm,mic-1_fr_norm_08000.0,4.176000000000002,0.6 , 10.6,0.6 , 10.6
mic_1_fr_norm,mic-1_fr_norm_08500.0,4.634999999999998,1.5 , 12.1,1.5 , 12.1
mic_1_fr_norm,mic-1_fr_norm_09000.0,5.149999999999999,2.4 , 14.0,2.4 , 14.0
mic_1_fr_norm,mic-1_fr_norm_09500.0,5.885000000000002,3.8 , 15.8,3.8 , 15.8
mic_1_fr_norm,mic-1_fr_norm_10000.0,8.483,5.2 , 17.2,5.2 , 17.2
mic_1_fr_norm,mic-1_fr_norm_10600.0,9.892,-inf , +inf,-inf , +inf
mic_1_fr_norm,mic-1_fr_norm_11200.0,10.379999999999999,-inf , +inf,-inf , +inf
mic_1_fr_norm,mic-1_fr_norm_11800.0,13.782,-inf , +inf,-inf , +inf
mic_1_fr_norm,mic-1_fr_norm_12500.0,12.918,-inf , +inf,-inf , +inf
mic_1_fr_norm,mic-1_fr_norm_13200.0,12.612000000000002,-inf , +inf,-inf , +inf
mic_1_fr_norm,mic-1_fr_norm_14000.0,11.788,-inf , +inf,-inf , +inf
mic_1_fr_norm,mic-1_fr_norm_15000.0,10.203,-inf , +inf,-inf , +inf
mic_1_fr_norm,mic-1_fr_norm_16000.0,8.426000000000002,-inf , +inf,-inf , +inf
mic_1_fr_norm,mic-1_fr_norm_17000.0,5.643000000000001,-inf , +inf,-inf , +inf
mic_1_fr_norm,mic-1_fr_norm_18000.0,6.523,-inf , +inf,-inf , +inf
mic_1_fr_norm,mic-1_fr_norm_19000.0,3.570999999999998,-inf , +inf,-inf , +inf
mic_1_fr_norm,mic-1_fr_norm_20000.0,5.170999999999999,-inf , +inf,-inf , +inf
mic_1_fr_norm,mic-1_fr_norm_21200.0,4.113999999999997,-inf , +inf,-inf , +inf
mic_1_fr_norm,mic-1_fr_norm_22400.0,-3.075000000000003,-inf , +inf,-inf , +inf
mic_1_thd,mic-1_thd_00100.0,1.835,-inf , +inf,-inf , +inf
mic_1_thd,mic-1_thd_00106.0,1.667,-inf , +inf,-inf , +inf
mic_1_thd,mic-1_thd_00112.0,1.515,-inf , +inf,-inf , +inf
mic_1_thd,mic-1_thd_00118.0,1.31,-inf , +inf,-inf , +inf
mic_1_thd,mic-1_thd_00125.0,1.095,-inf , +inf,-inf , +inf
mic_1_thd,mic-1_thd_00132.0,0.926,-inf , +inf,-inf , +inf
mic_1_thd,mic-1_thd_00140.0,0.732,-inf , +inf,-inf , +inf
mic_1_thd,mic-1_thd_00150.0,0.587,-inf , +inf,-inf , +inf
mic_1_thd,mic-1_thd_00160.0,0.476,-inf , +inf,-inf , +inf
mic_1_thd,mic-1_thd_00170.0,0.378,-inf , +inf,-inf , +inf
mic_1_thd,mic-1_thd_00180.0,0.313,-inf , +inf,-inf , +inf
mic_1_thd,mic-1_thd_00190.0,0.27,-inf , +inf,-inf , +inf
mic_1_thd,mic-1_thd_00200.0,0.257,-inf , 1.0,-inf , 1.0
mic_1_thd,mic-1_thd_00212.0,0.235,-inf , 1.0,-inf , 1.0
mic_1_thd,mic-1_thd_00224.0,0.206,-inf , 1.0,-inf , 1.0
mic_1_thd,mic-1_thd_00236.0,0.178,-inf , 1.0,-inf , 1.0
mic_1_thd,mic-1_thd_00250.0,0.155,-inf , 1.0,-inf , 1.0
mic_1_thd,mic-1_thd_00265.0,0.14,-inf , 1.0,-inf , 1.0
mic_1_thd,mic-1_thd_00280.0,0.134,-inf , 1.0,-inf , 1.0
mic_1_thd,mic-1_thd_00300.0,0.118,-inf , 1.0,-inf , 1.0
mic_1_thd,mic-1_thd_00315.0,0.098,-inf , 1.0,-inf , 1.0
mic_1_thd,mic-1_thd_00335.0,0.081,-inf , 1.0,-inf , 1.0
mic_1_thd,mic-1_thd_00355.0,0.079,-inf , 1.0,-inf , 1.0
mic_1_thd,mic-1_thd_00375.0,0.077,-inf , 1.0,-inf , 1.0
mic_1_thd,mic-1_thd_00400.0,0.084,-inf , 1.0,-inf , 1.0
mic_1_thd,mic-1_thd_00425.0,0.068,-inf , 1.0,-inf , 1.0
mic_1_thd,mic-1_thd_00450.0,0.064,-inf , 1.0,-inf , 1.0
