dut_id:56100DLCQ0001G result:PASS time:31.394 device_config: G950-15970-04 station_id: MT5_FVN-E1F3-G01_FATP-AUDIO_BJ25A-01
phase,measurement,value,low_limit,high_limit,low_limit2,high_limit2
init_test_thread,Battery_Capacity,38.0,30.0 , 100.0,30.0 , 100.0
init_test_thread,speaker_cal,true,'x' is True
initial_dut_temperature,battery_temp,26.0,-inf , +inf,-inf , +inf
aow_info,connection_type,"""WIFI""",'x' is not None
aow_info,ssid,"""MT-G02-AUDIO-01""",'x' is not None
aow_info,freq,"""5700""",'x' is not None
aow_info,rssi,"""-26""",'x' is not None
DeviceInit,connection_type,"""WIFI""",'x' is not None
mic_1_sens_functional,mic-1_sens_functional,-37.136,-90.0 , +inf,-90.0 , +inf
mic_1_sens,mic-1_sens,-37.136,-39.5 , -34.5,-39.5 , -34.5
mic_1_fr,mic-1_fr_00100.0,-37.994,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00106.0,-37.786,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00112.0,-37.617,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00118.0,-37.556,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00125.0,-37.486,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00132.0,-37.462,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00140.0,-37.503,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00150.0,-37.539,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00160.0,-37.536,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00170.0,-37.515,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00180.0,-37.472,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00190.0,-37.429,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00200.0,-37.388,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00212.0,-37.343,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00224.0,-37.303,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00236.0,-37.272,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00250.0,-37.242,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00265.0,-37.214,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00280.0,-37.194,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00300.0,-37.195,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00315.0,-37.197,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00335.0,-37.165,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00355.0,-37.133,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00375.0,-37.128,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00400.0,-37.124,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00425.0,-37.111,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00450.0,-37.095,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00475.0,-37.08,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00500.0,-37.074,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00530.0,-37.078,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00560.0,-37.075,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00600.0,-37.053,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00630.0,-37.036,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00670.0,-37.015,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00710.0,-37.004,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00750.0,-36.983,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00800.0,-36.996,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00850.0,-37.032,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00900.0,-37.082,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00950.0,-37.083,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01000.0,-37.136,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01060.0,-37.085,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01120.0,-37.02,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01180.0,-36.985,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01250.0,-37.003,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01320.0,-37.11,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01400.0,-37.115,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01500.0,-37.289,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01600.0,-37.059,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01700.0,-37.175,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01800.0,-37.302,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01900.0,-36.808,-inf , +inf,-inf , +inf
