dut_id:56100DLCQ0002T result:PASS time:34.267 device_config: G950-15970-04 station_id: MT5_FVN-E1F3-G01_FATP-AUDIO_BJ25A-02
phase,measurement,value,low_limit,high_limit,low_limit2,high_limit2
init_test_thread,Battery_Capacity,88.0,30.0 , 100.0,30.0 , 100.0
init_test_thread,speaker_cal,true,'x' is True
initial_dut_temperature,battery_temp,26.2,-inf , +inf,-inf , +inf
aow_info,connection_type,"""WIFI""",'x' is not None
aow_info,ssid,"""MT-G02-AUDIO-02""",'x' is not None
aow_info,freq,"""5660""",'x' is not None
aow_info,rssi,"""-23""",'x' is not None
DeviceInit,connection_type,"""WIFI""",'x' is not None
mic_1_sens_functional,mic-1_sens_functional,-37.612,-90.0 , +inf,-90.0 , +inf
mic_1_sens,mic-1_sens,-37.612,-39.5 , -34.5,-39.5 , -34.5
mic_1_fr,mic-1_fr_00100.0,-38.518,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00106.0,-38.321,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00112.0,-38.159,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00118.0,-38.089,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00125.0,-38.009,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00132.0,-37.974,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00140.0,-37.999,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00150.0,-38.023,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00160.0,-38.024,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00170.0,-38.01,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00180.0,-37.978,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00190.0,-37.948,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00200.0,-37.921,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00212.0,-37.885,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00224.0,-37.85,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00236.0,-37.823,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00250.0,-37.802,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00265.0,-37.782,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00280.0,-37.762,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00300.0,-37.741,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00315.0,-37.732,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00335.0,-37.714,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00355.0,-37.686,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00375.0,-37.664,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00400.0,-37.656,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00425.0,-37.652,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00450.0,-37.638,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00475.0,-37.622,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00500.0,-37.612,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00530.0,-37.612,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00560.0,-37.618,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00600.0,-37.607,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00630.0,-37.591,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00670.0,-37.6,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00710.0,-37.59,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00750.0,-37.569,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00800.0,-37.59,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00850.0,-37.619,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00900.0,-37.623,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00950.0,-37.61,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01000.0,-37.612,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01060.0,-37.554,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01120.0,-37.585,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01180.0,-37.682,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01250.0,-37.59,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01320.0,-37.601,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01400.0,-37.539,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01500.0,-37.632,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01600.0,-37.575,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01700.0,-37.475,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01800.0,-37.69,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01900.0,-37.393,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_02000.0,-37.321,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_02120.0,-37.373,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_02240.0,-37.499,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_02360.0,-37.361,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_02500.0,-37.303,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_02650.0,-37.331,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_02800.0,-37.3,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_03000.0,-37.186,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_03150.0,-36.806,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_03350.0,-37.199,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_03550.0,-38.041,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_03750.0,-37.335,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_04000.0,-36.303,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_04250.0,-36.831,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_04500.0,-37.021,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_04750.0,-37.116,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_05000.0,-36.388,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_05300.0,-36.688,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_05600.0,-36.799,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_06000.0,-36.953,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_06300.0,-35.87,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_06700.0,-35.549,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_07100.0,-35.236,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_07500.0,-34.323,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_08000.0,-33.796,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_08500.0,-33.177,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_09000.0,-32.3,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_09500.0,-30.447,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_10000.0,-29.036,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_10600.0,-27.612,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_11200.0,-27.035,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_11800.0,-24.904,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_12500.0,-23.266,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_13200.0,-20.357,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_14000.0,-12.946,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_15000.0,-17.692,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_16000.0,-28.88,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_17000.0,-30.212,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_18000.0,-30.377,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_19000.0,-30.326,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_20000.0,-31.692,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_21200.0,-35.08,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_22400.0,-35.523,-inf , +inf,-inf , +inf
mic_1_fr_norm,mic-1_fr_norm_00100.0,-0.9059999999999988,-2.8 , 1.2,-2.8 , 1.2
mic_1_fr_norm,mic-1_fr_norm_00106.0,-0.7089999999999961,-2.7 , 1.3,-2.7 , 1.3
mic_1_fr_norm,mic-1_fr_norm_00112.0,-0.546999999999997,-2.5 , 1.5,-2.5 , 1.5
mic_1_fr_norm,mic-1_fr_norm_00118.0,-0.47699999999999676,-2.4 , 1.6,-2.4 , 1.6
mic_1_fr_norm,mic-1_fr_norm_00125.0,-0.39699999999999847,-2.3 , 1.7,-2.3 , 1.7
mic_1_fr_norm,mic-1_fr_norm_00132.0,-0.36199999999999477,-2.3 , 1.7,-2.3 , 1.7
mic_1_fr_norm,mic-1_fr_norm_00140.0,-0.38700000000000045,-2.3 , 1.7,-2.3 , 1.7
mic_1_fr_norm,mic-1_fr_norm_00150.0,-0.41100000000000136,-2.3 , 1.7,-2.3 , 1.7
mic_1_fr_norm,mic-1_fr_norm_00160.0,-0.41199999999999903,-2.3 , 1.7,-2.3 , 1.7
mic_1_fr_norm,mic-1_fr_norm_00170.0,-0.39799999999999613,-2.3 , 1.7,-2.3 , 1.7
mic_1_fr_norm,mic-1_fr_norm_00180.0,-0.36599999999999966,-2.3 , 1.7,-2.3 , 1.7
mic_1_fr_norm,mic-1_fr_norm_00190.0,-0.3359999999999985,-2.2 , 1.8,-2.2 , 1.8
mic_1_fr_norm,mic-1_fr_norm_00200.0,-0.3089999999999975,-2.2 , 1.8,-2.2 , 1.8
mic_1_fr_norm,mic-1_fr_norm_00212.0,-0.27299999999999613,-2.2 , 1.8,-2.2 , 1.8
mic_1_fr_norm,mic-1_fr_norm_00224.0,-0.23799999999999955,-2.1 , 1.9,-2.1 , 1.9
mic_1_fr_norm,mic-1_fr_norm_00236.0,-0.21099999999999852,-2.1 , 1.9,-2.1 , 1.9
mic_1_fr_norm,mic-1_fr_norm_00250.0,-0.18999999999999773,-2.1 , 1.9,-2.1 , 1.9
mic_1_fr_norm,mic-1_fr_norm_00265.0,-0.1699999999999946,-2.1 , 1.9,-2.1 , 1.9
mic_1_fr_norm,mic-1_fr_norm_00280.0,-0.14999999999999858,-2.1 , 1.9,-2.1 , 1.9
mic_1_fr_norm,mic-1_fr_norm_00300.0,-0.12899999999999778,-2.1 , 1.9,-2.1 , 1.9
mic_1_fr_norm,mic-1_fr_norm_00315.0,-0.11999999999999744,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_00335.0,-0.10199999999999676,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_00355.0,-0.07399999999999807,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_00375.0,-0.0519999999999996,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_00400.0,-0.04399999999999693,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_00425.0,-0.03999999999999915,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00450.0,-0.02599999999999625,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00475.0,-0.00999999999999801,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00500.0,0.0,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00530.0,0.0,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00560.0,-0.006000000000000227,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00600.0,0.005000000000002558,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00630.0,0.021000000000000796,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00670.0,0.012000000000000455,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00710.0,0.021999999999998465,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00750.0,0.04299999999999926,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00800.0,0.021999999999998465,-1.9 , 2.1,-1.9 , 2.1
mic_1_fr_norm,mic-1_fr_norm_00850.0,-0.006999999999997897,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_00900.0,-0.01099999999999568,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_00950.0,0.0020000000000024443,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01000.0,0.0,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01060.0,0.05799999999999983,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01120.0,0.027000000000001023,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01180.0,-0.07000000000000028,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01250.0,0.021999999999998465,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01320.0,0.011000000000002785,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01400.0,0.0730000000000004,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01500.0,-0.01999999999999602,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01600.0,0.036999999999999034,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01700.0,0.13700000000000045,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01800.0,-0.07799999999999585,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_01900.0,0.2190000000000012,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_02000.0,0.2910000000000039,-2.0 , 2.0,-2.0 , 2.0
mic_1_fr_norm,mic-1_fr_norm_02120.0,0.23900000000000432,-2.1 , 2.1,-2.1 , 2.1
mic_1_fr_norm,mic-1_fr_norm_02240.0,0.11299999999999955,-2.1 , 2.1,-2.1 , 2.1
mic_1_fr_norm,mic-1_fr_norm_02360.0,0.2510000000000048,-2.2 , 2.2,-2.2 , 2.2
