dut_id:56100DLCQ0001G result:PASS time:31.777 device_config: G950-15970-04 station_id: MT5_FVN-E1F3-G01_FATP-AUDIO_BJ25A-01
phase,measurement,value,low_limit,high_limit,low_limit2,high_limit2
init_test_thread,Battery_Capacity,38.0,30.0 , 100.0,30.0 , 100.0
init_test_thread,speaker_cal,true,'x' is True
initial_dut_temperature,battery_temp,26.0,-inf , +inf,-inf , +inf
aow_info,connection_type,"""WIFI""",'x' is not None
aow_info,ssid,"""MT-G02-AUDIO-01""",'x' is not None
aow_info,freq,"""5700""",'x' is not None
aow_info,rssi,"""-26""",'x' is not None
DeviceInit,connection_type,"""WIFI""",'x' is not None
mic_1_sens_functional,mic-1_sens_functional,-37.133,-90.0 , +inf,-90.0 , +inf
mic_1_sens,mic-1_sens,-37.133,-39.5 , -34.5,-39.5 , -34.5
mic_1_fr,mic-1_fr_00100.0,-38.011,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00106.0,-37.798,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00112.0,-37.625,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00118.0,-37.56,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00125.0,-37.484,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00132.0,-37.457,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00140.0,-37.494,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00150.0,-37.527,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00160.0,-37.523,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00170.0,-37.503,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00180.0,-37.462,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00190.0,-37.422,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00200.0,-37.383,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00212.0,-37.34,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00224.0,-37.301,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00236.0,-37.268,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00250.0,-37.236,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00265.0,-37.207,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00280.0,-37.188,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00300.0,-37.19,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00315.0,-37.192,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00335.0,-37.159,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00355.0,-37.126,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00375.0,-37.121,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00400.0,-37.117,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00425.0,-37.106,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00450.0,-37.092,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00475.0,-37.077,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00500.0,-37.071,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00530.0,-37.075,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00560.0,-37.073,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00600.0,-37.05,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00630.0,-37.033,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00670.0,-37.013,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00710.0,-37.001,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00750.0,-36.979,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00800.0,-36.991,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00850.0,-37.029,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00900.0,-37.079,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00950.0,-37.081,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01000.0,-37.133,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01060.0,-37.083,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01120.0,-37.014,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01180.0,-36.98,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01250.0,-36.998,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01320.0,-37.106,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01400.0,-37.112,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01500.0,-37.284,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01600.0,-37.054,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01700.0,-37.172,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01800.0,-37.298,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01900.0,-36.805,-inf , +inf,-inf , +inf
