dut_id:56100DLCQ0002T result:PASS time:28.608 device_config: G950-15970-04 station_id: MT5_FVN-E1F3-G01_FATP-AUDIO_BJ25A-03
phase,measurement,value,low_limit,high_limit,low_limit2,high_limit2
init_test_thread,Battery_Capacity,86.0,30.0 , 100.0,30.0 , 100.0
init_test_thread,speaker_cal,true,'x' is True
initial_dut_temperature,battery_temp,26.1,-inf , +inf,-inf , +inf
aow_info,connection_type,"""WIFI""",'x' is not None
aow_info,ssid,"""MT-G02-AUDIO-03""",'x' is not None
aow_info,freq,"""5540""",'x' is not None
aow_info,rssi,"""-27""",'x' is not None
DeviceInit,connection_type,"""WIFI""",'x' is not None
mic_1_sens_functional,mic-1_sens_functional,-38.314,-90.0 , +inf,-90.0 , +inf
mic_1_sens,mic-1_sens,-38.314,-39.5 , -34.5,-39.5 , -34.5
mic_1_fr,mic-1_fr_00100.0,-38.933,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00106.0,-38.861,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00112.0,-38.791,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00118.0,-38.723,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00125.0,-38.644,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00132.0,-38.6,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00140.0,-38.597,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00150.0,-38.608,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00160.0,-38.653,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00170.0,-38.673,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00180.0,-38.658,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00190.0,-38.622,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00200.0,-38.572,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00212.0,-38.519,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00224.0,-38.481,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00236.0,-38.483,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00250.0,-38.503,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00265.0,-38.501,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00280.0,-38.459,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00300.0,-38.38,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00315.0,-38.354,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00335.0,-38.366,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00355.0,-38.36,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00375.0,-38.331,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00400.0,-38.323,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00425.0,-38.32,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00450.0,-38.295,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00475.0,-38.292,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00500.0,-38.287,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00530.0,-38.272,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00560.0,-38.277,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00600.0,-38.284,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00630.0,-38.279,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00670.0,-38.274,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00710.0,-38.261,-inf , +inf,-inf , +inf
