dut_id:56100DLCQ0001Y result:PASS time:32.229 device_config: G950-15970-04 station_id: MT5_FVN-E1F3-G01_FATP-AUDIO_BJ25A-01
phase,measurement,value,low_limit,high_limit,low_limit2,high_limit2
init_test_thread,Battery_Capacity,38.0,30.0 , 100.0,30.0 , 100.0
init_test_thread,speaker_cal,true,'x' is True
initial_dut_temperature,battery_temp,25.4,-inf , +inf,-inf , +inf
aow_info,connection_type,"""WIFI""",'x' is not None
aow_info,ssid,"""MT-G02-AUDIO-01""",'x' is not None
aow_info,freq,"""5700""",'x' is not None
aow_info,rssi,"""-26""",'x' is not None
DeviceInit,connection_type,"""WIFI""",'x' is not None
mic_1_sens_functional,mic-1_sens_functional,-36.921,-90.0 , +inf,-90.0 , +inf
mic_1_sens,mic-1_sens,-36.921,-39.5 , -34.5,-39.5 , -34.5
mic_1_fr,mic-1_fr_00100.0,-37.749,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00106.0,-37.534,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00112.0,-37.36,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00118.0,-37.297,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00125.0,-37.224,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00132.0,-37.199,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00140.0,-37.241,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00150.0,-37.28,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00160.0,-37.28,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00170.0,-37.264,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00180.0,-37.226,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00190.0,-37.19,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00200.0,-37.154,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00212.0,-37.115,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00224.0,-37.079,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00236.0,-37.051,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00250.0,-37.024,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00265.0,-37.0,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00280.0,-36.985,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00300.0,-36.989,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00315.0,-36.993,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00335.0,-36.961,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00355.0,-36.93,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00375.0,-36.924,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00400.0,-36.92,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00425.0,-36.909,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00450.0,-36.894,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00475.0,-36.878,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00500.0,-36.871,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00530.0,-36.876,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00560.0,-36.875,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00600.0,-36.855,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00630.0,-36.839,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00670.0,-36.819,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00710.0,-36.81,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00750.0,-36.788,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00800.0,-36.796,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00850.0,-36.833,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00900.0,-36.881,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00950.0,-36.872,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01000.0,-36.921,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01060.0,-36.867,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01120.0,-36.796,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01180.0,-36.764,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01250.0,-36.783,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01320.0,-36.886,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01400.0,-36.891,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01500.0,-37.06,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01600.0,-36.827,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01700.0,-36.942,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01800.0,-37.056,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_01900.0,-36.562,-inf , +inf,-inf , +inf
