dut_id:56100DLCQ0001Y result:PASS time:28.243 device_config: G950-15970-04 station_id: MT5_FVN-E1F3-G01_FATP-AUDIO_BJ25A-03
phase,measurement,value,low_limit,high_limit,low_limit2,high_limit2
init_test_thread,Battery_Capacity,35.0,30.0 , 100.0,30.0 , 100.0
init_test_thread,speaker_cal,true,'x' is True
initial_dut_temperature,battery_temp,26.3,-inf , +inf,-inf , +inf
aow_info,connection_type,"""WIFI""",'x' is not None
aow_info,ssid,"""MT-G02-AUDIO-03""",'x' is not None
aow_info,freq,"""5540""",'x' is not None
aow_info,rssi,"""-27""",'x' is not None
DeviceInit,connection_type,"""WIFI""",'x' is not None
mic_1_sens_functional,mic-1_sens_functional,-37.591,-90.0 , +inf,-90.0 , +inf
mic_1_sens,mic-1_sens,-37.591,-39.5 , -34.5,-39.5 , -34.5
mic_1_fr,mic-1_fr_00100.0,-38.126,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00106.0,-38.063,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00112.0,-37.999,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00118.0,-37.93,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00125.0,-37.85,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00132.0,-37.803,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00140.0,-37.795,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00150.0,-37.801,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00160.0,-37.848,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00170.0,-37.874,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00180.0,-37.869,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00190.0,-37.842,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00200.0,-37.8,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00212.0,-37.75,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00224.0,-37.715,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00236.0,-37.721,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00250.0,-37.745,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00265.0,-37.749,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00280.0,-37.712,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00300.0,-37.638,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00315.0,-37.614,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00335.0,-37.627,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00355.0,-37.623,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00375.0,-37.597,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00400.0,-37.592,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00425.0,-37.593,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00450.0,-37.569,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00475.0,-37.567,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00500.0,-37.565,-inf , +inf,-inf , +inf
