dut_id:56100DLCQ0001Y result:PASS time:30.416 device_config: G950-15970-04 station_id: MT5_FVN-E1F3-G01_FATP-AUDIO_BJ25A-02
phase,measurement,value,low_limit,high_limit,low_limit2,high_limit2
init_test_thread,Battery_Capacity,36.0,30.0 , 100.0,30.0 , 100.0
init_test_thread,speaker_cal,true,'x' is True
initial_dut_temperature,battery_temp,25.3,-inf , +inf,-inf , +inf
aow_info,connection_type,"""WIFI""",'x' is not None
aow_info,ssid,"""MT-G02-AUDIO-02""",'x' is not None
aow_info,freq,"""5660""",'x' is not None
aow_info,rssi,"""-25""",'x' is not None
DeviceInit,connection_type,"""WIFI""",'x' is not None
mic_1_sens_functional,mic-1_sens_functional,-36.925,-90.0 , +inf,-90.0 , +inf
mic_1_sens,mic-1_sens,-36.925,-39.5 , -34.5,-39.5 , -34.5
mic_1_fr,mic-1_fr_00100.0,-37.781,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00106.0,-37.58,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00112.0,-37.413,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00118.0,-37.338,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00125.0,-37.251,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00132.0,-37.212,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00140.0,-37.239,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00150.0,-37.266,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00160.0,-37.276,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00170.0,-37.271,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00180.0,-37.245,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00190.0,-37.221,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00200.0,-37.197,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00212.0,-37.167,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00224.0,-37.138,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00236.0,-37.117,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00250.0,-37.1,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00265.0,-37.084,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00280.0,-37.067,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00300.0,-37.049,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00315.0,-37.041,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00335.0,-37.023,-inf , +inf,-inf , +inf
mic_1_fr,mic-1_fr_00355.0,-36.997,-inf , +inf,-inf , +inf
