,station_id,mic-1_fr_00100.0,mic-1_fr_00106.0,mic-1_fr_00112.0,mic-1_fr_00118.0,mic-1_fr_00125.0,mic-1_fr_00132.0,mic-1_fr_00140.0,mic-1_fr_00150.0,mic-1_fr_00160.0,mic-1_fr_00170.0,mic-1_fr_00180.0,mic-1_fr_00190.0,mic-1_fr_00200.0,mic-1_fr_00212.0,mic-1_fr_00224.0,mic-1_fr_00236.0,mic-1_fr_00250.0,mic-1_fr_00265.0,mic-1_fr_00280.0,mic-1_fr_00300.0,mic-1_fr_00315.0,mic-1_fr_00335.0,mic-1_fr_00355.0,mic-1_fr_00375.0,mic-1_fr_00400.0,mic-1_fr_00425.0,mic-1_fr_00450.0,mic-1_fr_00475.0,mic-1_fr_00500.0,mic-1_fr_00530.0,mic-1_fr_00560.0,mic-1_fr_00600.0,mic-1_fr_00630.0,mic-1_fr_00670.0,mic-1_fr_00710.0,mic-1_fr_00750.0,mic-1_fr_00800.0,mic-1_fr_00850.0,mic-1_fr_00900.0,mic-1_fr_00950.0,mic-1_fr_01000.0,mic-1_fr_01060.0,mic-1_fr_01120.0,mic-1_fr_01180.0,mic-1_fr_01250.0,mic-1_fr_01320.0,mic-1_fr_01400.0,mic-1_fr_01500.0,mic-1_fr_01600.0,mic-1_fr_01700.0,mic-1_fr_01800.0,mic-1_fr_01900.0,mic-1_fr_02000.0,mic-1_fr_02120.0,mic-1_fr_02240.0,mic-1_fr_02360.0,mic-1_fr_02500.0,mic-1_fr_02650.0,mic-1_fr_02800.0,mic-1_fr_03000.0,mic-1_fr_03150.0,mic-1_fr_03350.0,mic-1_fr_03550.0,mic-1_fr_03750.0,mic-1_fr_04000.0,mic-1_fr_04250.0,mic-1_fr_04500.0,mic-1_fr_04750.0,mic-1_fr_05000.0,mic-1_fr_05300.0,mic-1_fr_05600.0,mic-1_fr_06000.0,mic-1_fr_06300.0,mic-1_fr_06700.0,mic-1_fr_07100.0,mic-1_fr_07500.0,mic-1_fr_08000.0,mic-1_fr_08500.0,mic-1_fr_09000.0,mic-1_fr_09500.0,mic-1_fr_10000.0,mic-1_fr_10600.0,mic-1_fr_11200.0,mic-1_fr_11800.0,mic-1_fr_12500.0,mic-1_fr_13200.0,mic-1_fr_14000.0,mic-1_fr_15000.0,mic-1_fr_16000.0,mic-1_fr_17000.0,mic-1_fr_18000.0,mic-1_fr_19000.0,mic-1_fr_20000.0,mic-1_fr_21200.0,mic-1_fr_22400.0
0,4CS4_FVN-E2F3-G01_FATP-AUDIO_BJ26A-01,-38.123,-37.887,-37.686,-37.575,-37.446,-37.387,-37.418,-37.44,-37.419,-37.381,-37.319,-37.265,-37.217,-37.174,-37.135,-37.1,-37.061,-37.024,-36.996,-36.973,-36.956,-36.923,-36.894,-36.884,-36.879,-36.86,-36.845,-36.841,-36.836,-36.823,-36.81,-36.806,-36.811,-36.805,-36.802,-36.809,-36.812,-36.832,-36.85,-36.867,-36.808,-36.826,-36.816,-36.825,-36.708,-37.103,-36.835,-37.158,-37.001,-37.017,-37.286,-37.157,-36.839,-36.929,-37.102,-37.214,-37.126,-37.1,-37.183,-37.214,-36.846,-36.484,-37.823,-37.413,-37.104,-36.882,-37.061,-36.937,-36.846,-36.289,-36.227,-36.641,-35.907,-35.012,-34.565,-34.299,-33.28,-32.055,-30.585,-29.409,-26.915,-25.36,-20.376,-19.168,-21.364,-19.309,-21.082,-21.416,-20.062,-21.689,-23.67,-24.438,-26.777,-26.945,-27.837
1,4CS4_FVN-E2F3-G01_FATP-AUDIO_BJ26A-01,-38.12,-37.88,-37.676,-37.562,-37.431,-37.369,-37.397,-37.417,-37.395,-37.356,-37.297,-37.244,-37.197,-37.154,-37.117,-37.084,-37.045,-37.007,-36.979,-36.956,-36.939,-36.906,-36.876,-36.864,-36.859,-36.84,-36.824,-36.821,-36.818,-36.804,-36.789,-36.785,-36.79,-36.784,-36.782,-36.791,-36.795,-36.811,-36.826,-36.842,-36.781,-36.801,-36.789,-36.797,-36.681,-37.077,-36.808,-37.136,-36.977,-36.989,-37.262,-37.13,-36.808,-36.9,-37.079,-37.197,-37.113,-37.075,-37.165,-37.207,-36.846,-36.425,-37.769,-37.381,-37.08,-36.846,-37.048,-36.924,-36.848,-36.261,-36.197,-36.643,-35.85,-35.015,-34.59,-34.354,-33.301,-32.09,-30.595,-29.486,-26.918,-25.484,-20.451,-19.21,-21.413,-19.329,-21.138,-21.546,-20.108,-21.78,-23.747,-24.426,-26.869,-26.939,-27.888
2,4CS4_FVN-E2F3-G01_FATP-AUDIO_BJ26A-01,-38.155,-37.911,-37.704,-37.591,-37.461,-37.401,-37.432,-37.455,-37.43,-37.389,-37.326,-37.272,-37.226,-37.183,-37.145,-37.109,-37.068,-37.03,-37.001,-36.975,-36.956,-36.921,-36.89,-36.879,-36.873,-36.854,-36.837,-36.833,-36.828,-36.816,-36.805,-36.803,-36.807,-36.8,-36.798,-36.807,-36.812,-36.828,-36.846,-36.863,-36.802,-36.82,-36.805,-36.808,-36.693,-37.091,-36.824,-37.167,-36.992,-37.008,-37.283,-37.152,-36.835,-36.919,-37.093,-37.216,-37.132,-37.094,-37.182,-37.238,-36.878,-36.437,-37.779,-37.387,-37.075,-36.837,-37.105,-36.958,-36.836,-36.156,-36.238,-36.658,-35.795,-35.008,-34.64,-34.33,-33.337,-32.101,-30.683,-29.501,-26.869,-25.577,-20.557,-19.013,-21.895,-19.175,-21.079,-21.446,-20.272,-22.034,-23.562,-24.609,-27.057,-26.899,-27.793
3,4CS4_FVN-E2F3-G01_FATP-AUDIO_BJ26A-01,-38.128,-37.887,-37.683,-37.571,-37.444,-37.385,-37.416,-37.439,-37.416,-37.377,-37.317,-37.266,-37.221,-37.176,-37.132,-37.089,-37.046,-37.014,-36.995,-36.975,-36.956,-36.919,-36.885,-36.871,-36.864,-36.844,-36.827,-36.822,-36.819,-36.806,-36.793,-36.79,-36.795,-36.788,-36.786,-36.792,-36.799,-36.819,-36.837,-36.854,-36.791,-36.81,-36.797,-36.799,-36.683,-37.085,-36.822,-37.156,-36.976,-36.988,-37.267,-37.127,-36.824,-36.917,-37.092,-37.204,-37.12,-37.085,-37.174,-37.224,-36.854,-36.472,-37.813,-37.363,-37.07,-36.859,-37.095,-36.947,-36.82,-36.164,-36.239,-36.631,-35.874,-35.019,-34.632,-34.331,-33.327,-32.096,-30.673,-29.519,-26.862,-25.595,-20.528,-18.997,-21.75,-19.195,-21.076,-21.486,-20.279,-21.996,-23.623,-24.679,-27.058,-26.873,-27.845
4,4CS4_FVN-E2F3-G01_FATP-AUDIO_BJ26A-01,-38.127,-37.886,-37.681,-37.569,-37.44,-37.38,-37.409,-37.43,-37.407,-37.369,-37.31,-37.259,-37.215,-37.173,-37.134,-37.098,-37.056,-37.017,-36.988,-36.962,-36.944,-36.91,-36.879,-36.868,-36.861,-36.84,-36.825,-36.822,-36.819,-36.806,-36.793,-36.791,-36.795,-36.79,-36.787,-36.795,-36.799,-36.819,-36.837,-36.855,-36.795,-36.816,-36.8,-36.802,-36.686,-37.086,-36.819,-37.155,-36.974,-36.986,-37.266,-37.132,-36.819,-36.91,-37.088,-37.202,-37.125,-37.087,-37.178,-37.232,-36.868,-36.446,-37.772,-37.356,-37.064,-36.849,-37.119,-36.955,-36.832,-36.157,-36.253,-36.594,-35.768,-35.019,-34.657,-34.324,-33.311,-32.079,-30.697,-29.491,-26.856,-25.548,-20.495,-19.027,-21.716,-19.22,-21.031,-21.496,-20.289,-21.934,-23.709,-24.821,-27.18,-27.003,-27.89
5,4CS4_FVN-E2F3-G01_FATP-AUDIO_BJ26A-01,-38.106,-37.869,-37.666,-37.554,-37.426,-37.366,-37.397,-37.421,-37.401,-37.364,-37.305,-37.253,-37.206,-37.162,-37.123,-37.086,-37.044,-37.005,-36.975,-36.95,-36.932,-36.897,-36.867,-36.856,-36.851,-36.832,-36.816,-36.813,-36.81,-36.797,-36.784,-36.779,-36.785,-36.778,-36.774,-36.783,-36.789,-36.809,-36.825,-36.843,-36.782,-36.801,-36.786,-36.792,-36.673,-37.072,-36.805,-37.142,-36.965,-36.976,-37.254,-37.118,-36.818,-36.908,-37.081,-37.193,-37.112,-37.078,-37.164,-37.209,-36.837,-36.433,-37.785,-37.352,-37.066,-36.839,-37.069,-36.925,-36.802,-36.173,-36.199,-36.625,-35.875,-34.992,-34.616,-34.319,-33.308,-32.053,-30.635,-29.451,-26.868,-25.487,-20.471,-19.03,-21.743,-19.131,-21.009,-21.451,-20.212,-21.876,-23.65,-24.619,-26.917,-26.85,-27.882
