,station_id,mic-1_fr_00100.0,mic-1_fr_00106.0,mic-1_fr_00112.0,mic-1_fr_00118.0,mic-1_fr_00125.0,mic-1_fr_00132.0,mic-1_fr_00140.0,mic-1_fr_00150.0,mic-1_fr_00160.0,mic-1_fr_00170.0,mic-1_fr_00180.0,mic-1_fr_00190.0,mic-1_fr_00200.0,mic-1_fr_00212.0,mic-1_fr_00224.0,mic-1_fr_00236.0,mic-1_fr_00250.0,mic-1_fr_00265.0,mic-1_fr_00280.0,mic-1_fr_00300.0,mic-1_fr_00315.0,mic-1_fr_00335.0,mic-1_fr_00355.0,mic-1_fr_00375.0,mic-1_fr_00400.0,mic-1_fr_00425.0,mic-1_fr_00450.0,mic-1_fr_00475.0,mic-1_fr_00500.0,mic-1_fr_00530.0,mic-1_fr_00560.0,mic-1_fr_00600.0,mic-1_fr_00630.0,mic-1_fr_00670.0,mic-1_fr_00710.0,mic-1_fr_00750.0,mic-1_fr_00800.0,mic-1_fr_00850.0,mic-1_fr_00900.0,mic-1_fr_00950.0,mic-1_fr_01000.0,mic-1_fr_01060.0,mic-1_fr_01120.0,mic-1_fr_01180.0,mic-1_fr_01250.0,mic-1_fr_01320.0,mic-1_fr_01400.0,mic-1_fr_01500.0,mic-1_fr_01600.0,mic-1_fr_01700.0,mic-1_fr_01800.0,mic-1_fr_01900.0,mic-1_fr_02000.0,mic-1_fr_02120.0,mic-1_fr_02240.0,mic-1_fr_02360.0,mic-1_fr_02500.0,mic-1_fr_02650.0,mic-1_fr_02800.0,mic-1_fr_03000.0,mic-1_fr_03150.0,mic-1_fr_03350.0,mic-1_fr_03550.0,mic-1_fr_03750.0,mic-1_fr_04000.0,mic-1_fr_04250.0,mic-1_fr_04500.0,mic-1_fr_04750.0,mic-1_fr_05000.0,mic-1_fr_05300.0,mic-1_fr_05600.0,mic-1_fr_06000.0,mic-1_fr_06300.0,mic-1_fr_06700.0,mic-1_fr_07100.0,mic-1_fr_07500.0,mic-1_fr_08000.0,mic-1_fr_08500.0,mic-1_fr_09000.0,mic-1_fr_09500.0,mic-1_fr_10000.0,mic-1_fr_10600.0,mic-1_fr_11200.0,mic-1_fr_11800.0,mic-1_fr_12500.0,mic-1_fr_13200.0,mic-1_fr_14000.0,mic-1_fr_15000.0,mic-1_fr_16000.0,mic-1_fr_17000.0,mic-1_fr_18000.0,mic-1_fr_19000.0,mic-1_fr_20000.0,mic-1_fr_21200.0,mic-1_fr_22400.0
12,4CS4_FVN-E2F3-G01_FATP-AUDIO_BJ26A-03,-38.028,-37.791,-37.585,-37.458,-37.313,-37.24,-37.26,-37.276,-37.268,-37.243,-37.195,-37.154,-37.116,-37.075,-37.032,-36.985,-36.929,-36.879,-36.847,-36.834,-36.827,-36.796,-36.759,-36.737,-36.724,-36.708,-36.692,-36.687,-36.691,-36.695,-36.684,-36.672,-36.678,-36.693,-36.699,-36.712,-36.73,-36.749,-36.771,-36.781,-36.786,-36.766,-36.934,-36.863,-36.886,-36.807,-36.793,-36.983,-36.835,-36.782,-37.107,-37.032,-36.863,-36.954,-36.952,-37.049,-37.049,-36.997,-37.074,-37.183,-36.695,-36.347,-37.6,-37.352,-36.785,-36.763,-36.799,-36.593,-36.888,-36.25,-36.49,-36.23,-35.527,-34.801,-34.364,-34.05,-33.29,-32.186,-30.488,-28.975,-27.494,-24.538,-22.142,-20.436,-20.72,-21.269,-19.882,-21.251,-19.567,-21.458,-22.504,-23.1,-24.833,-26.336,-29.405
13,4CS4_FVN-E2F3-G01_FATP-AUDIO_BJ26A-03,-38.0,-37.764,-37.557,-37.429,-37.281,-37.206,-37.223,-37.238,-37.232,-37.211,-37.167,-37.128,-37.093,-37.053,-37.014,-36.969,-36.915,-36.864,-36.83,-36.814,-36.806,-36.777,-36.742,-36.72,-36.707,-36.691,-36.675,-36.669,-36.672,-36.675,-36.663,-36.653,-36.659,-36.676,-36.685,-36.697,-36.716,-36.734,-36.752,-36.759,-36.764,-36.746,-36.914,-36.835,-36.866,-36.79,-36.774,-36.964,-36.819,-36.768,-37.093,-37.021,-36.846,-36.919,-36.92,-37.026,-37.031,-36.973,-37.057,-37.169,-36.703,-36.317,-37.522,-37.328,-36.739,-36.733,-36.819,-36.571,-36.876,-36.242,-36.493,-36.181,-35.456,-34.802,-34.372,-34.045,-33.283,-32.17,-30.507,-28.953,-27.478,-24.522,-22.139,-20.427,-20.701,-21.18,-19.86,-21.256,-19.577,-21.453,-22.476,-23.043,-24.83,-26.287,-29.327
14,4CS4_FVN-E2F3-G01_FATP-AUDIO_BJ26A-03,-37.995,-37.756,-37.547,-37.415,-37.263,-37.186,-37.202,-37.217,-37.215,-37.196,-37.155,-37.118,-37.084,-37.045,-37.006,-36.961,-36.907,-36.857,-36.823,-36.807,-36.799,-36.769,-36.732,-36.71,-36.696,-36.68,-36.663,-36.657,-36.662,-36.666,-36.655,-36.643,-36.649,-36.662,-36.67,-36.683,-36.701,-36.721,-36.742,-36.751,-36.756,-36.737,-36.904,-36.82,-36.85,-36.778,-36.767,-36.956,-36.806,-36.753,-37.078,-37.003,-36.836,-36.915,-36.917,-37.018,-37.018,-36.966,-37.045,-37.153,-36.658,-36.315,-37.54,-37.306,-36.75,-36.731,-36.773,-36.556,-36.853,-36.206,-36.449,-36.187,-35.502,-34.766,-34.352,-34.05,-33.27,-32.164,-30.457,-28.933,-27.459,-24.511,-22.098,-20.382,-20.633,-21.214,-19.846,-21.237,-19.568,-21.399,-22.401,-23.09,-24.813,-26.251,-29.284
15,4CS4_FVN-E2F3-G01_FATP-AUDIO_BJ26A-03,-38.014,-37.777,-37.57,-37.441,-37.292,-37.216,-37.232,-37.245,-37.239,-37.217,-37.175,-37.137,-37.102,-37.064,-37.025,-36.981,-36.927,-36.878,-36.844,-36.829,-36.821,-36.791,-36.756,-36.733,-36.72,-36.704,-36.687,-36.68,-36.685,-36.69,-36.678,-36.667,-36.671,-36.685,-36.693,-36.707,-36.723,-36.743,-36.763,-36.772,-36.779,-36.762,-36.927,-36.842,-36.872,-36.802,-36.791,-36.979,-36.831,-36.777,-37.106,-37.031,-36.862,-36.939,-36.939,-37.046,-37.046,-36.99,-37.073,-37.183,-36.698,-36.345,-37.534,-37.337,-36.774,-36.758,-36.81,-36.583,-36.881,-36.238,-36.469,-36.205,-35.525,-34.808,-34.391,-34.078,-33.301,-32.201,-30.498,-28.946,-27.487,-24.533,-22.115,-20.399,-20.639,-21.227,-19.861,-21.242,-19.593,-21.457,-22.486,-23.122,-24.879,-26.301,-29.437
16,4CS4_FVN-E2F3-G01_FATP-AUDIO_BJ26A-03,-37.991,-37.755,-37.55,-37.423,-37.278,-37.205,-37.224,-37.239,-37.234,-37.211,-37.166,-37.126,-37.09,-37.049,-37.008,-36.961,-36.907,-36.856,-36.823,-36.808,-36.8,-36.771,-36.737,-36.714,-36.7,-36.684,-36.668,-36.662,-36.666,-36.67,-36.659,-36.649,-36.654,-36.669,-36.675,-36.687,-36.706,-36.725,-36.747,-36.76,-36.762,-36.747,-36.908,-36.82,-36.851,-36.781,-36.769,-36.957,-36.811,-36.757,-37.084,-37.006,-36.84,-36.918,-36.915,-37.027,-37.027,-36.969,-37.054,-37.159,-36.672,-36.314,-37.528,-37.322,-36.764,-36.724,-36.77,-36.559,-36.846,-36.209,-36.439,-36.199,-35.54,-34.777,-34.345,-34.042,-33.276,-32.18,-30.473,-28.897,-27.446,-24.5,-22.079,-20.343,-20.605,-21.165,-19.852,-21.181,-19.521,-21.364,-22.31,-22.986,-24.734,-26.229,-29.186
17,4CS4_FVN-E2F3-G01_FATP-AUDIO_BJ26A-03,-38.001,-37.763,-37.556,-37.43,-37.284,-37.211,-37.231,-37.248,-37.24,-37.216,-37.17,-37.13,-37.096,-37.057,-37.017,-36.97,-36.913,-36.86,-36.824,-36.808,-36.8,-36.771,-36.737,-36.716,-36.704,-36.688,-36.67,-36.664,-36.668,-36.673,-36.661,-36.652,-36.657,-36.672,-36.679,-36.692,-36.71,-36.73,-36.752,-36.76,-36.765,-36.748,-36.913,-36.822,-36.855,-36.788,-36.774,-36.962,-36.815,-36.763,-37.088,-37.013,-36.848,-36.926,-36.923,-37.033,-37.035,-36.979,-37.065,-37.169,-36.681,-36.324,-37.543,-37.329,-36.772,-36.728,-36.777,-36.57,-36.853,-36.215,-36.437,-36.208,-35.534,-34.782,-34.348,-34.031,-33.268,-32.178,-30.456,-28.876,-27.421,-24.486,-22.06,-20.322,-20.602,-21.144,-19.806,-21.144,-19.482,-21.326,-22.284,-23.01,-24.735,-26.273,-29.162
