dut_id:5B031FDDX00004 result:PASS time:50.536 device_config: EM17-GB2R-ESS10 station_id: 4CS4_FVN-E2F3-G02_FATP-AUDIO_BJ26A-02
phase,measurement,value,low_limit,high_limit,low_limit2,high_limit2
init_test_thread,Battery_Capacity,92.0,30.0 , 100.0,30.0 , 100.0
init_test_thread,speaker_cal,true,'x' is True
initial_dut_temperature,battery_temp,27.8,-inf , +inf,-inf , +inf
DeviceInit,connection_type,"""WIFI""",'x' is not None
analyze_mic_filters,fit-time,0.40484699999979057,-inf , +inf,-inf , +inf
analyze_mic_filters,mic-1_mean-error,0.4075093440114057,-inf , +inf,-inf , +inf
analyze_mic_filters,mic-1_rms-error,0.5218540251325129,-inf , +inf,-inf , +inf
analyze_mic_filters,mic-1_max-error,1.1224629982078653,-inf , +inf,-inf , +inf
analyze_mic_filters,mic-1_max-error-freq,3550.0,-inf , +inf,-inf , +inf
analyze_mic_filters,mic-1_filter-1-freq,8821.437462077402,-inf , +inf,-inf , +inf
analyze_mic_filters,mic-1_filter-1-gain,-2.9327506559644565,-inf , +inf,-inf , +inf
analyze_mic_filters,mic-1_filter-1-qual,3.64999256976214,-inf , +inf,-inf , +inf
analyze_mic_filters,mic-1_filter-2-freq,10953.041059913048,-inf , +inf,-inf , +inf
analyze_mic_filters,mic-1_filter-2-gain,-7.7929449531671775,-inf , +inf,-inf , +inf
analyze_mic_filters,mic-1_filter-2-qual,4.852079415114357,-inf , +inf,-inf , +inf
analyze_mic_filters,mic-1_filter-3-freq,11940.494573189075,-inf , +inf,-inf , +inf
analyze_mic_filters,mic-1_filter-3-gain,-10.550219691165495,-inf , +inf,-inf , +inf
analyze_mic_filters,mic-1_filter-3-qual,5.999999999999999,-inf , +inf,-inf , +inf
analyze_mic_filters,mic-1_validation-status,"""solver""",'x' is not None
analyze_mic_filters,mic-1_fr_predicted_00100.0,-37.753,-inf , +inf,-inf , +inf
analyze_mic_filters,mic-1_fr_predicted_00106.0,-37.57,-inf , +inf,-inf , +inf
